stamp_ns,module,duration_ms
1776241374851825599,featureExtraction::extractFeatures,0.693
1776241374953530772,featureExtraction::extractFeatures,1.677
1776241375052569627,featureExtraction::extractFeatures,0.721
1776241375150758310,featureExtraction::extractFeatures,0.899
1776241375252292415,featureExtraction::extractFeatures,0.765
1776241375350629757,featureExtraction::extractFeatures,0.709
1776241375451654854,featureExtraction::extractFeatures,0.863
1776241375551089894,featureExtraction::extractFeatures,0.941
1776241375651419266,featureExtraction::extractFeatures,0.913
1776241375751071943,featureExtraction::extractFeatures,0.994
1776241375851149190,featureExtraction::extractFeatures,0.745
1776241375951074210,featureExtraction::extractFeatures,0.852
1776241376051741961,featureExtraction::extractFeatures,0.889
1776241376152744102,featureExtraction::extractFeatures,0.860
1776241376252498804,featureExtraction::extractFeatures,1.886
1776241376354385687,featureExtraction::extractFeatures,1.809
1776241376453255646,featureExtraction::extractFeatures,1.826
1776241376552560842,featureExtraction::extractFeatures,1.857
1776241376653448823,featureExtraction::extractFeatures,1.825
1776241376750625404,featureExtraction::extractFeatures,0.757
1776241376854788358,featureExtraction::extractFeatures,2.186
1776241376953148164,featureExtraction::extractFeatures,0.768
1776241377051336778,featureExtraction::extractFeatures,0.869
1776241377151488912,featureExtraction::extractFeatures,0.806
1776241377251402043,featureExtraction::extractFeatures,0.873
1776241377352153471,featureExtraction::extractFeatures,0.892
1776241377451178364,featureExtraction::extractFeatures,0.791
1776241377550839411,featureExtraction::extractFeatures,0.910
1776241377652662195,featureExtraction::extractFeatures,0.749
1776241377752476632,featureExtraction::extractFeatures,0.756
1776241377853866593,featureExtraction::extractFeatures,2.027
1776241377952005625,featureExtraction::extractFeatures,0.788
1776241378051979317,featureExtraction::extractFeatures,1.933
1776241378151122757,featureExtraction::extractFeatures,0.796
1776241378251043794,featureExtraction::extractFeatures,0.770
1776241378350876845,featureExtraction::extractFeatures,0.762
1776241378451587367,featureExtraction::extractFeatures,0.906
1776241378550802147,featureExtraction::extractFeatures,0.763
1776241378651254659,featureExtraction::extractFeatures,0.857
1776241378752005606,featureExtraction::extractFeatures,0.819
1776241378852920633,featureExtraction::extractFeatures,0.768
1776241378952536101,featureExtraction::extractFeatures,0.770
1776241379051293315,featureExtraction::extractFeatures,0.752
1776241379152631573,featureExtraction::extractFeatures,1.899
1776241379253598894,featureExtraction::extractFeatures,1.929
1776241379351607043,featureExtraction::extractFeatures,1.046
1776241379451793257,featureExtraction::extractFeatures,1.034
1776241379551072341,featureExtraction::extractFeatures,0.880
1776241379652410599,featureExtraction::extractFeatures,1.805
1776241379751123766,featureExtraction::extractFeatures,0.770
1776241379852105354,featureExtraction::extractFeatures,0.777
1776241379953021552,featureExtraction::extractFeatures,1.861
1776241380052363980,featureExtraction::extractFeatures,0.896
1776241380151071778,featureExtraction::extractFeatures,0.833
1776241380250773430,featureExtraction::extractFeatures,0.936
1776241380351944465,featureExtraction::extractFeatures,0.786
1776241380451041007,featureExtraction::extractFeatures,0.773
1776241380554568285,featureExtraction::extractFeatures,1.968
1776241380653575665,featureExtraction::extractFeatures,1.004
1776241380752785145,featureExtraction::extractFeatures,1.063
1776241380851206437,featureExtraction::extractFeatures,0.776
1776241380951706977,featureExtraction::extractFeatures,0.928
1776241381052067788,featureExtraction::extractFeatures,1.918
1776241381151618203,featureExtraction::extractFeatures,0.797
1776241381251364761,featureExtraction::extractFeatures,0.804
1776241381352281046,featureExtraction::extractFeatures,2.020
1776241381451531896,featureExtraction::extractFeatures,0.800
1776241381551440124,featureExtraction::extractFeatures,0.836
1776241381651857135,featureExtraction::extractFeatures,0.817
1776241381753616241,featureExtraction::extractFeatures,1.911
1776241381851690232,featureExtraction::extractFeatures,0.870
1776241381953955745,featureExtraction::extractFeatures,1.912
1776241382054310362,featureExtraction::extractFeatures,1.941
1776241382153632681,featureExtraction::extractFeatures,0.803
1776241382251007945,featureExtraction::extractFeatures,0.838
1776241382351264564,featureExtraction::extractFeatures,0.829
1776241382451700673,featureExtraction::extractFeatures,0.782
1776241382551883594,featureExtraction::extractFeatures,0.943
1776241382652022534,featureExtraction::extractFeatures,0.948
1776241382752558492,featureExtraction::extractFeatures,1.943
1776241382852331319,featureExtraction::extractFeatures,1.911
1776241382952275316,featureExtraction::extractFeatures,0.933
1776241383052661416,featureExtraction::extractFeatures,0.930
1776241383153487834,featureExtraction::extractFeatures,2.366
1776241383252175938,featureExtraction::extractFeatures,1.944
1776241383351398918,featureExtraction::extractFeatures,0.797
1776241383453277258,featureExtraction::extractFeatures,1.885
1776241383550780316,featureExtraction::extractFeatures,0.828
1776241383653268414,featureExtraction::extractFeatures,1.988
1776241383752409380,featureExtraction::extractFeatures,2.002
1776241383852483406,featureExtraction::extractFeatures,1.990
1776241383951399724,featureExtraction::extractFeatures,0.810
1776241384051561627,featureExtraction::extractFeatures,0.821
1776241384154322585,featureExtraction::extractFeatures,2.089
1776241384252348355,featureExtraction::extractFeatures,1.981
1776241384350904219,featureExtraction::extractFeatures,0.784
1776241384458204254,featureExtraction::extractFeatures,1.982
1776241384551733734,featureExtraction::extractFeatures,0.795
1776241384650895759,featureExtraction::extractFeatures,0.803
1776241384752078321,featureExtraction::extractFeatures,1.965
1776241384851779948,featureExtraction::extractFeatures,0.829
1776241384951794164,featureExtraction::extractFeatures,0.928
1776241385051505375,featureExtraction::extractFeatures,0.803
1776241385151838048,featureExtraction::extractFeatures,0.831
1776241385252751894,featureExtraction::extractFeatures,1.397
1776241385353605128,featureExtraction::extractFeatures,2.050
1776241385452894303,featureExtraction::extractFeatures,0.987
1776241385554364365,featureExtraction::extractFeatures,0.985
1776241385652511397,featureExtraction::extractFeatures,1.029
1776241385753538151,featureExtraction::extractFeatures,2.024
1776241385851723215,featureExtraction::extractFeatures,0.840
1776241385952714314,featureExtraction::extractFeatures,1.994
1776241386052240185,featureExtraction::extractFeatures,0.822
1776241386152445921,featureExtraction::extractFeatures,0.818
1776241386253237559,featureExtraction::extractFeatures,0.818
1776241386353413585,featureExtraction::extractFeatures,0.928
1776241386451207975,featureExtraction::extractFeatures,0.840
1776241386551171270,featureExtraction::extractFeatures,0.822
1776241386653226220,featureExtraction::extractFeatures,0.815
1776241386752206674,featureExtraction::extractFeatures,1.956
1776241386852292378,featureExtraction::extractFeatures,2.004
1776241386954508956,featureExtraction::extractFeatures,1.957
1776241387053399532,featureExtraction::extractFeatures,1.995
1776241387151029353,featureExtraction::extractFeatures,0.806
1776241387253090681,featureExtraction::extractFeatures,2.153
1776241387352791866,featureExtraction::extractFeatures,0.968
1776241387454181754,featureExtraction::extractFeatures,2.097
1776241387553577523,featureExtraction::extractFeatures,1.940
1776241387653726731,featureExtraction::extractFeatures,2.177
1776241387754129067,featureExtraction::extractFeatures,1.956
1776241387854841572,featureExtraction::extractFeatures,1.983
1776241387951763113,featureExtraction::extractFeatures,0.805
1776241388052054198,featureExtraction::extractFeatures,0.802
1776241388152483448,featureExtraction::extractFeatures,0.885
1776241388253227609,featureExtraction::extractFeatures,2.005
1776241388351082909,featureExtraction::extractFeatures,0.786
1776241388451945904,featureExtraction::extractFeatures,0.811
1776241388551946163,featureExtraction::extractFeatures,0.816
1776241388653317769,featureExtraction::extractFeatures,1.970
1776241388751905088,featureExtraction::extractFeatures,0.798
1776241388852909496,featureExtraction::extractFeatures,0.998
1776241388952719620,featureExtraction::extractFeatures,1.976
1776241389051435880,featureExtraction::extractFeatures,0.829
1776241389151927941,featureExtraction::extractFeatures,0.912
1776241389252566163,featureExtraction::extractFeatures,0.793
1776241389353923305,featureExtraction::extractFeatures,1.930
1776241389454121856,featureExtraction::extractFeatures,1.930
1776241389553584850,featureExtraction::extractFeatures,1.977
1776241389652118594,featureExtraction::extractFeatures,0.809
1776241389751213215,featureExtraction::extractFeatures,1.121
1776241389851749243,featureExtraction::extractFeatures,1.015
1776241389953184813,featureExtraction::extractFeatures,0.884
1776241390052848104,featureExtraction::extractFeatures,0.813
1776241390151517440,featureExtraction::extractFeatures,0.819
1776241390252297120,featureExtraction::extractFeatures,0.840
1776241390352318693,featureExtraction::extractFeatures,0.938
1776241390455072069,featureExtraction::extractFeatures,2.400
1776241390552909624,featureExtraction::extractFeatures,0.874
1776241390650700837,featureExtraction::extractFeatures,0.792
1776241390751184642,featureExtraction::extractFeatures,0.815
1776241390852594099,featureExtraction::extractFeatures,0.829
1776241390952512293,featureExtraction::extractFeatures,1.121
1776241391052939828,featureExtraction::extractFeatures,1.031
1776241391153181516,featureExtraction::extractFeatures,1.046
1776241391254483096,featureExtraction::extractFeatures,1.997
1776241391352012081,featureExtraction::extractFeatures,0.834
1776241391451255666,featureExtraction::extractFeatures,0.812
1776241391552071264,featureExtraction::extractFeatures,0.815
1776241391651597645,featureExtraction::extractFeatures,0.811
1776241391752030637,featureExtraction::extractFeatures,0.941
1776241391852864058,featureExtraction::extractFeatures,2.004
1776241391952303699,featureExtraction::extractFeatures,0.894
1776241392052005644,featureExtraction::extractFeatures,0.818
1776241392152613785,featureExtraction::extractFeatures,2.010
1776241392253627097,featureExtraction::extractFeatures,2.028
1776241392353206273,featureExtraction::extractFeatures,1.993
1776241392453607671,featureExtraction::extractFeatures,2.028
1776241392551290508,featureExtraction::extractFeatures,0.786
1776241392654728899,featureExtraction::extractFeatures,1.948
1776241392751454061,featureExtraction::extractFeatures,0.811
1776241392853116121,featureExtraction::extractFeatures,0.836
1776241392954103292,featureExtraction::extractFeatures,1.744
1776241393054178866,featureExtraction::extractFeatures,1.940
1776241393153067243,featureExtraction::extractFeatures,1.998
1776241393252069683,featureExtraction::extractFeatures,0.781
1776241393353159699,featureExtraction::extractFeatures,1.903
1776241393453444150,featureExtraction::extractFeatures,1.868
1776241393553294928,featureExtraction::extractFeatures,1.946
1776241393654306526,featureExtraction::extractFeatures,1.813
1776241393751391294,featureExtraction::extractFeatures,0.780
1776241393854233828,featureExtraction::extractFeatures,1.751
1776241393953169732,featureExtraction::extractFeatures,0.747
1776241394051551857,featureExtraction::extractFeatures,0.716
1776241394151960736,featureExtraction::extractFeatures,0.729
1776241394252491991,featureExtraction::extractFeatures,0.698
1776241394352746415,featureExtraction::extractFeatures,0.702
1776241394453293115,featureExtraction::extractFeatures,1.663
1776241394553029520,featureExtraction::extractFeatures,1.651
1776241394653228103,featureExtraction::extractFeatures,1.662
1776241394750953027,featureExtraction::extractFeatures,0.734
1776241394852920715,featureExtraction::extractFeatures,1.990
1776241394951924052,featureExtraction::extractFeatures,0.721
1776241395051447767,featureExtraction::extractFeatures,1.672
1776241395152158261,featureExtraction::extractFeatures,1.681
1776241395252821231,featureExtraction::extractFeatures,1.675
1776241395352284234,featureExtraction::extractFeatures,1.706
1776241395450847856,featureExtraction::extractFeatures,0.735
1776241395551822105,featureExtraction::extractFeatures,0.702
1776241395651750838,featureExtraction::extractFeatures,0.697
1776241395752381730,featureExtraction::extractFeatures,1.683
1776241395851339797,featureExtraction::extractFeatures,0.944
1776241395951250708,featureExtraction::extractFeatures,0.679
1776241396053308505,featureExtraction::extractFeatures,0.686
1776241396152099089,featureExtraction::extractFeatures,0.944
1776241396252461474,featureExtraction::extractFeatures,0.861
1776241396352688420,featureExtraction::extractFeatures,1.981
1776241396451392276,featureExtraction::extractFeatures,0.689
1776241396550825599,featureExtraction::extractFeatures,0.734
1776241396651026408,featureExtraction::extractFeatures,0.747
1776241396752200236,featureExtraction::extractFeatures,1.671
1776241396853229122,featureExtraction::extractFeatures,1.611
1776241396952076732,featureExtraction::extractFeatures,0.660
1776241397050814085,featureExtraction::extractFeatures,0.778
1776241397152320693,featureExtraction::extractFeatures,1.614
1776241397251716168,featureExtraction::extractFeatures,0.651
1776241397351526267,featureExtraction::extractFeatures,0.626
1776241397451727228,featureExtraction::extractFeatures,0.752
1776241397552481812,featureExtraction::extractFeatures,0.743
